facility_name,x,y,address
JT’s on Brownsville ,-79.982469,40.36518,4143 Brownsville Road PA 15227
BuenaTarde,-79.931529,40.455783,5741 Ellsworth Avenue PA 15232
Lawrence Hall Bar / Dear James,-79.9587855,40.473261,4609 Butler Street PA 15201
D.P. Dough,-79.981227,40.42908,1717 Carson Street PA 15203
The Journeyman's Table,-79.9640955,40.464333,3523 Penn  Avenue PA 15201
Szechuan Express,-79.957044,40.441824,125 Oakland Avenue PA 15213
The Mill Food Co. #105 / El Colibri,-79.953228,40.455279,451 Melwood Avenue PA 15201
Wendy's Old Fashioned Hamburgers #2358,-79.9251525,40.416336,4524 Browns Hill  Road PA 15217
Wendy's Old Fashioned Hamburgers #2129,-79.808652,40.337973,2805 Jacks Run Road PA 15131
Wendy's Old Fashioned Hamburgers #2442,-79.8228225,40.384728,351 Lincoln Highway PA 15137
Lawrence Hall Vendor 1 / Cuddy's,-79.9587855,40.473261,4609 Butler Street PA 15201
Lawrence Hall Vendor 2 / Loaded,-79.9587855,40.473261,4609 Butler Street PA 15201
McDonald's #428,-79.8289515,40.465098,11591 Frankstown  Road PA 15235
Wendy's Old Fashioned Hamburgers #2376,-79.888059,40.425399,1703 Braddock Avenue PA 15218
Lawrence Hall Vendor 3 / La Palapa,-79.9587855,40.473261,4609 Butler Street PA 15201
Wendy's Old Fashioned Hamburgers #2354,-80.023653,40.338495,5055 Library Road PA 15102
Wendy’s Old Fashioned Hamburgers #2608,-80.204382,40.558275,9 Quaker Village Shopping Center PA 15056
Wendy's Old Fashioned Hamburgers #2362,-80.063604,40.494132,1015 Ohio River Boulevard PA 15202
Wendy’s Old Fashioned Hamburgers #2361,-80.1041355,40.368015,1125 Washington Pike PA 15017
Spice Delight,-79.9662285,40.464423,3513 Butler  Street PA 15201
Wendy's Old Fashioned Hamburgers #2366,-79.9397775,40.348413,2280 Lebanon Church Road PA 15122
Wendy's Old Fashioned Hamburgers #2341,-79.771833,40.438098,3990 William Penn Highway PA 15146
Wendy’s Old Fashioned Hamburgers #2373,-80.0532225,40.429026,2237 Noblestown Road PA 15205
CMU / Cohon Center / Au Bon Pain @ Skibo Cafe,-79.941645,40.443489,5032 Forbes Avenue PA 15213
Wendy's Old Fashioned Hamburgers #2381,-79.7058,40.427613,5076 William Penn Highway PA 15146
Wendy’s Old Fashioned Hamburgers #8222,-79.982946,40.367502,60 Town Square  Way PA 15227
Wendy's Old Fashioned Hamburgers #2344,-80.0241165,40.400244,2410 West Liberty Avenue PA 15226
Wendy’s Old Fashioned Hamburgers #9394,-80.0188875,40.450248,725 Allegheny  Avenue PA 15233
Wendy's Old Fashioned Hamburgers #2356,-79.8354135,40.538097,2691 Freeport Road PA 15238
Bubble House,-80.157114,40.454541,100 Robinson Centre Drive PA 15205
Wendy's Old Fashioned Hamburgers #2378,-79.72335,40.624236,1830 Broadview Boulevard PA 15065
Wendy’s Old Fashioned Hamburgers #2371,-80.0994915,40.475565,1705 Pine Hollow Road PA 15136
Wendy's Old Fashioned Hamburgers,-79.8931665,40.44618,116 Peebles  Street PA 15221
Meccha Matcha ,-79.922997,40.434579,2000 Murray Avenue PA 15217
Wendy’s Old Fashioned Hamburgers #2372,-80.1534735,40.447422,6296 Steubenville Pike PA 15205
Wendy's Old Fashioned Hamburgers #545,-80.0621235,40.392738,1660 Cochran Road PA 15220
Wendy's Old Fashioned Hamburgers #2346,-79.93746,40.45698,5422  Baum  Boulevard PA 15224
Hieber’s Pharmacy @ The Terminal Building,-79.986042,40.451139,1759 Smallman Street PA 15222
Wendy's Old Fashioned Hamburgers,-79.890633,40.486923,891  Freeport Road PA 15238
Allusion Brewing Company,-79.9994025,40.567356,1701 Duncan  Avenue PA 15101
Starbucks Coffee #19628,-80.00847,40.542894,1000 Ross Park Mall Drive PA 15237
Main Street Tavern,-79.9034715,40.384521,3619 Main Street PA 15120
Medusa's Lair ,-79.9450155,40.454487,280  Morewood  Avenue PA 15213
Bull River Taco Co,-79.9759485,40.349853,4849 Clairton Boulevard PA 15236
Pizza Care,-79.98435,40.438683,1525 5TH  Avenue PA 15219
Clean Juice East Liberty ,-79.927209,40.462452,5829 Penn  Avenue PA 15206
Argonne Inn,-79.7326245,40.610097,1257 Argonne Drive PA 15065
Slanted & Enchanted,-79.943391,40.465206,5015 Penn Avenue PA 15224
Wendy’s Old Fashioned Hamburgers #10579,-79.9623495,40.469103,4001  Butler Street PA 15201
J-Cats Bar and Grill,-79.8654413319583,40.4148153469767,1251 Wilkins Avenue PA 15221
Fork One Two @ Dormont Pool,-80.045145,40.397139,1801 Dormont Avenue PA 15216
Center Tavern,-79.758342,40.477968,7934 Saltsburg  Road PA 15239
Fig Tree Coffee,-80.0694135,40.431375,1931 Crafton Boulevard PA 15205
Wingstop #2648,-79.805574,40.336083,2001 Lincoln  Way PA 15131
Hazel Grove Brewing Company,-79.9453845,40.414203,4609 Irvine Street PA 15207
Big Twist,-79.806609,40.242798,2103 Douglas Run Road PA 15083
PRVCI,-79.987671,40.428864,1021 Carson Street PA 15203
Fitz Willys Kitchen & Catering,-79.785765,40.491621,2514 Leechburg Road PA 15235
Mt. Lebanon Boozy Barrels,-80.0354475,40.369383,315 Mt. Lebanon  Boulevard PA 15234
Pho Van,-79.9824015,40.451913,2120 Penn Avenue PA 15222
Starbucks #778,-79.9319385,40.451517,5600 Walnut  Street PA 15232
McDonald's,-79.9453035,40.347918,2090 Lebanon Church PA 15122
McDonald's,-80.0507745,40.33809,82 Fort Couch Road PA 15241
McDonald's,-79.9453935,40.331736,549 Clairton Boulevard PA 15122
Dough Daddy Brewery,-79.909029,40.620555,4399 Gibsonia Road PA 15044
McDonald's,-80.0931015,40.386267,2100  Washington Pike PA 15106
McDonald's,-80.022375,40.331871,5261 Library Road PA 15102
McDonald's,-79.9778840929999,40.384872402,630 Brownsville Road PA 15122
McDonald's,-79.983891,40.364631,4214 Brownsville Road PA 15227
Burger King #1082,-79.713729,40.441968,1737 Golden Mile  Highway PA 15146
PNC Park / Mini Melts Crow's Nest #106,-80.0059815,40.446981,115 Federal Street PA 15212
Pittsburgh Pennsylvania Motor Speedway,-80.26236,40.421574,170 Kelso Road PA 15126
PNC Park / Mini Melts Upper Concourse #315,-80.0059815,40.446981,115 Federal Street PA 15212
Florence Pizza & Pasta,-80.0332605,40.52052,461 Perry Highway PA 15229
Gia Visto ,-79.7823405,40.476906,7505  Saltsburg Road PA 15235
McDonald's,-80.0189865,40.450833,801 Allegheny Avenue PA 15233
Allegheny City Brewing East Ohio Taproom,-80.000262,40.453758,510 Ohio Street PA 15212
Redhawk Coffee and Market,-79.982028,40.438575,1715 5th Avenue PA 15219
Mango Mango Dessert,-79.921134,40.438233,5845 Forbes  Avenue PA 15217
Gong Cha,-79.985115,40.428954,1303 Carson Street PA 15203
Capo's ,-79.9840035,40.428963,1401 Carson Street PA 15203
New France Brewing Co.,-79.9455285,40.407732,5009 Lytle Street PA 15207
REVA,-79.9239285,40.462974,220 Highland  Avenue PA 15206
Wiener World @ US Steel Tower,-79.994853,40.441356,600 Grant Street PA 15219
Rice and Stew Company,-79.928154,40.420035,4371 Murray Avenue PA 15217
Abstract Realm Brewing Co.,-79.945551,40.407804,5007 Lytle Street PA 15207
Salud Juicery,-80.1642195,40.45464,1528 Park Manor Boulevard PA 15205
Tropical Smoothie Cafe ,-80.1747945,40.448691,322 McHolme  Drive PA 15275
Chimera Brewing,-80.0224695,40.364163,3759 Library Road PA 15234
Mary's Bar,-79.941708,40.464684,5128 Penn Avenue PA 15224
Braddock Public House,-79.860546,40.397733,1211 Braddock Avenue PA 15104
Layne's Chicken Fingers,-79.985934,40.428585,1210 Carson Street PA 15203
Sky Zone Monroeville,-79.730037,40.433895,160 Levin Way PA 15146
Calabrese Pizzeria,-79.7792535,40.489938,311 Unity Trestle  Road PA 15239
Jersey Mike's Subs #8091,-80.045127,40.418109,987 Greentree Road PA 15220
Club Erotica / O-Zone,-80.0605848449999,40.4710564310001,824 Island Avenue PA 15136
Subway Restaurant,-80.0174025,40.382973,517 McNeilly Road PA 15226
Itamae,-80.040303,40.377834,193 Castle Shannon Boulevard PA 15228
China Sea,-80.0587665,40.497327,616A Lincoln Avenue PA 15202
Jerry's Custard,-79.901064,40.546548,725 Dorseyville  Road PA 15238
Gavino’s Pizza,-80.0596845,40.465242,528 Chartiers Avenue PA 15136
Dante Club,-79.8772725,40.407867,115 Braddock Avenue PA 15104
Super Smash Burgh ,-79.809183,40.482,6520 Saltsburg  Road PA 15235
Wendy's Old Fashioned Hamburgers #2364,-80.01189,40.538052,7317  Mcknight Road PA 15237
Wendy's Old Fashioned Hamburgers #2380,-79.939323,40.6377,103 Northtowne Square PA 15044
Wendy's Old Fashioned Hamburgers #10427,-80.0548065,40.615659,10810  Perry Highway PA 15090
PAIR Charcuterie,-80.0002305,40.437954,201 Smithfield Street PA 15222
Grapow Asian Street Food,-79.9538805,40.454442,411 Craig  Street PA 15213
Finn McCools,-79.9545735,40.436568,418 Semple Street PA 15213
Oxford Market / Bar 301,-79.998606,40.437999,301 Grant Street PA 15219
Red Tea House,-80.0660295,40.392396,1717 Cochran Road PA 15220
StuntPig ,-79.922817,40.437783,1707 Murray Ave PA 15217
No.1  Sushi Sushi,-80.002116,40.441077,436 Market Street PA 15222
Quickies Quick Stop Sub Shop,-79.833816,40.420566,582 Brown Avenue PA 15145
Subway Sandwiches & Salads #34651,-79.7671215,40.390056,4526 Broadway Boulevard PA 15146
Pho51 Cafe,-79.9846245,40.366566,4140 Clairton Boulevard PA 15227
The Brinery,-79.933023,40.494717,914 Main Street PA 15215
Alberta's Pizzeria,-80.0171055,40.45167,917 Western Avenue PA 15233
Owl’s Nest @ Frosty Valley Golf Links,-80.112834,40.315536,2652 Hidden Valley Road PA 15241
Rosewater Cafe ,-79.959915,40.47102,4316 Butler Street PA 15201
The Ice Creamery,-80.1837135,40.396356,108 Seminary Avenue PA 15071
Emsworth Inn,-80.103915,40.512852,197 Hazelwood Avenue PA 15202
Viva La Vida Mexican Bar & Grill,-79.8808365,40.488354,1141 Freeport Road PA 15238
Rogue BBQ,-79.911648,40.407957,601 Amity Street PA 15120
Colombino Coffee & Cacao,-80.0176995,40.451922,926 Western Avenue PA 15233
Grandview Convenience Store,-79.8359835649999,40.337681693,1902 Grandview Avenue PA 15025
Pizza Fiesta,-80.219277,40.521555,5990 University Boulevard PA 15108
Carthago Land,-80.2355355,40.442139,110 Imperial Plaza Drive PA 15126
Wingstop #2656,-80.1802575,40.448295,216 Summit Park Drive PA 15275
Meetcha / Kyo Matcha,-79.9203915,40.43781,5864 Forbes Avenue PA 15217
Happenstance Cafe,-79.960248,40.46463,3832 Penn Avenue PA 15201
Game Masters / Dragon's Roast Cafe,-80.030511,40.517811,398 Perry Highway PA 15229
Playa Bowls,-79.986861,40.450608,1707 Smallman Street PA 15222
Pupusas y Antojitos Helen,-80.072352,40.471965,642 Broadway Avenue PA 15136
Sakura,-79.8646545,40.350258,525 Walnut Street PA 15132
Karim Halal Food,-79.8126255,40.502412,1039 Hamil Road PA 15147
Fox's Pizza Penn Hills ,-79.819155,40.472262,12244 Frankstown Road PA 15235
The Village Inn,-79.8838965,40.286511,823 Miller Avenue PA 15025
Pizza Hut #040938,-79.9085025,40.457286,6910 5th Avenue PA 15208
Murphy's Tap Room,-79.8939765,40.432455,1106 Braddock Avenue PA 15218
Golden Palace Buffet,-79.958133,40.44087,3607 Forbes Avenue PA 15213
Penn Hills Bar & Grill ,-79.831278,40.465287,11507 Frankstown  Road PA 15235
Live Fresh Cold Pressed Juice + Smoothie Bar,-80.159895,40.449204,6506 Steubenville  Pike PA 15205
Los Tres Hermanos,-80.0249985,40.411089,1542 Beechview Avenue PA 15216
Cafe Flore,-80.0449515,40.380246,698 Washington Road PA 15228
Rosaflorida Coffee,-79.860564,40.493916,352 Freeport Road PA 15238
Subway Sandwiches & Salads,-80.0158725,40.552407,3070 McIntyre Square  Drive PA 15237
Cilantro & Ajo,-79.96185,40.469301,4017 Butler Street PA 15201
Steel Grill 51,-79.933959,40.304583,1360 State Route 51 PA 15025
Bomb Chicken ,-79.951293,40.451301,256 Craig  Street PA 15213
Dave and Andy's Homemade Ice Cream ,-79.9572555,40.440933,207 Atwood Street PA 15213
Tiger Sugar,-79.921071,40.438233,5847 Forbes Avenue PA 15217
Sewickley Sports Arena,-80.1863415,40.535145,474  Chadwick Street PA 15143
Labriola Winery,-79.899048,40.488489,601 Freeport Road PA 15215
Panaderia Jazmin ,-80.0498835,40.388877,300A Beverly Road PA 15216
Subway #42119,-79.7129595,40.646997,100 Highlands Mall Drive PA 15065
Duquesne University / Neighborhood Roastery @ Power Center,-79.990614,40.438098,1015 Forbes Avenue PA 15219
Aunt Di’s Cafe,-80.022681,40.395474,536 Brookline Boulevard PA 15226
La Vostra Pizza ,-79.961661,40.469427,4053 Butler  Street PA 15201
Aroma Joe's Drive Thru Coffee #153,-79.752624698,40.4270114240001,2524 Mosside Boulevard PA 15146
Yianni's Diner ,-80.0243145,40.365522,1009 Castle Shannon Boulevard PA 15234
The Mediterranean Table,-79.923222,40.433373,2108 Murray Avenue PA 15217
Steel Kitchen,-80.0987445,40.474755,580 Pine Hollow Road PA 15136
Heat Check Cafe,-79.932969,40.451166,5518 Walnut Street PA 15232
Pepper Space ,-79.948197,40.444632,4609 Forbes  Avenue PA 15213
North Homewood Pizza ,-79.8983235,40.453686,531 Homewood Avenue PA 15208
Robert Morris University / Wheatley Center / Saxbys,-80.206956,40.518891,410 Pennsylvania Avenue PA 15108
Northeastern Kitchen,-79.9504515,40.449627,192 Craig Street PA 15213
Istanbloom Mediterranean Restaurant,-79.954884,40.465899,4109 Penn Avenue PA 15224
Michael A's,-79.841151,40.524066,804 Allegheny River Boulevard PA 15139
Perrytown Tap House,-80.0360775,40.539402,1002 Perry Highway PA 15237
Chick-Fil-A @ Oxford Center,-79.998606,40.437999,301 Grant Street PA 15219
Chick-Fil-A @ Liberty Center,-79.9939935,40.444569,1001 Liberty Avenue PA 15222
brothmonger,-79.9477875,40.460751,4770 Liberty  Avenue PA 15224
Fit4Life Fresh Bar,-80.1641745,40.517604,427 Mill Street PA 15108
Acrisure Stadium / Bridges N'at Portable #507,-80.015778,40.446774,500 Art Rooney Avenue PA 15212
The Fresh Fork Cafe,-80.0334045,40.310523,5812 Library Road PA 15102
Knossos Gyros,-80.035101,40.395951,1439 Potomac Avenue PA 15216
Acrisure Stadium / Bridges N'at Portable #527,-80.015778,40.446774,500 Art Rooney Avenue PA 15212
YoungYinz Burgerz N' At,-79.886322,40.272363,312 Market Street PA 15037
Spigolo,-79.8844725,40.432716,101 Edgewood Avenue PA 15218
Starbucks Coffee #77905,-79.963173,40.46832,3931 Butler Street PA 15201
Delanie’s Coffee,-79.925292,40.458744,200 Highland  Avenue PA 15206
Cinnabon ,-80.0556525,40.342446,301 South Hills Village PA 15241
The Mill Food Co. #102 / Koguu Sushi,-79.953228,40.455279,451 Melwood Avenue PA 15213
Bellisario’s Pizza Palace,-80.015346,40.383009,437 McNeilly Road PA 15226
Butler Street Derby,-79.960653,40.470489,4203-4207 Butler Street PA 15201
Viridis,-79.99704,40.442121,626 Smithfield Street PA 15222
CHiKN,-80.146854,40.439142,1740 Settlers Ridge Center Drive PA 15205
Pop Cafe,-80.153478,40.514364,1530 4th  Avenue PA 15108
Red Chilly’s,-80.1580635,40.446144,5474 Campbells Run Road PA 15205
Cafe Gianna,-80.1716085,40.520538,701 5th Avenue PA 15108
Acrisure Stadium / Renegade Pub #140,-80.015778,40.446774,500 Art Rooney Avenue PA 15212
Ranucci's Trattoria,-79.914537,40.493574,2218 Main Street PA 15215
Wunderbar Coffee And Bistro,-80.056698104,40.4963420930001,411 Lincoln  Avenue PA 15202
Gil’s Cafe,-79.997319,40.290993,2700 Brownsville  Road PA 15129
US Steel Union Cafe @ Edgar Thomson Steel Works,-79.862427,40.398453,1070 Braddock Avenue PA 15104
The Village Taphouse,-80.0519625,40.349349,1778 Highland Road PA 15241
Ghost Coffee,-79.9815825,40.437396,23 Miltenberger Street PA 15219
Caribbean Fine Cuisine,-80.002872,40.44141,100 Fifth Avenue PA 15222
Eat'n Park #12,-80.1011745,40.370148,1197 Washington  Pike PA 15017
Solera Wine Co.,-79.9572015,40.47705,4839 Butler Street PA 15201
Proper Brick Oven & Tap Room,-80.0001585,40.443579,139 7th Street PA 15222
The Village Takeout,-79.9757325,40.349664,4851 Clairton Boulevard PA 15236
McDonald’s #70,-80.0083035,40.528584,4849 McKnight Road PA 15237
McDonald’s #12151,-80.0293185,40.517568,363 Perry Highway PA 15229
McDonald’s #4939,-80.0621865,40.492152,4557 Ohio River Boulevard PA 15202
Ramen King 2,-80.0162595,40.55391,3400 McIntyre Square PA 15237
McDonald’s #6492,-79.9516395,40.513401,971 William FLynn Highway PA 15116
McDonald’s #4354,-80.0164035,40.546314,7702 McKnight Road PA 15237
Harmony At Diamond Ridge / Steel City Bistro,-80.1901305,40.462299,3301 Marketplace Drive PA 15108
The Residence at Bethel Park / Graceful Dining,-80.036982,40.310451,5851 Keystone Drive PA 15102
Beatty Pointe Village Dining Room,-79.7467185,40.444875,700 Beatty Road PA 15146
Curry Mouth,-80.2095525,40.505832,1136 Thorn Run  Road PA 15108
Cigars International ,-80.1209565,40.366278,701 Holland  Street PA 15017
Uncorked Memories,-79.935003,40.494501,703 Main Street PA 15215
China Buffet King,-80.052525,40.428495,2249 Noblestown Road PA 15205
Piyola,-80.0440425,40.381362,663 Washington Road PA 15228
Sparkie’s Breakfast,-80.0351055,40.394241,2937 Liberty Avenue PA 15216
Aruba Island Bowls ,-79.9875765,40.449042,1601 Penn  Avenue PA 15222
Liquid Vibes Coffee,-79.8978015,40.272147,800 5th Street PA 15088
Ava Mae's Bistro and Pizzeria ,-80.164368,40.34871,4097 Battle Ridge  Road PA 15031
The Dog Penn,-79.9778565,40.45509,2614 Penn Avenue PA 15222
Domino's Pizza #4807,-79.8670305,40.350933,142 Lysle Boulevard PA 15132
Happy Dragon Beer & Smoke Shop,-79.9752465,40.349151,4907 Clairton  Boulevard PA 15236
Domino's Pizza #9059,-80.004843,40.443165,625 Stanwix Street PA 15222
The Baltimore House,-79.96887,40.338477,176 Curry Hollow Road PA 15236
Philly Pretzel Factory,-80.001009,40.513329,2311  Babcock  Boulevard PA 15237
Q & M's Fish Chik and Ribs ,-79.826814,40.446531,655 Rodi  Road PA 15235
PPG PAINTS Arena / #105 Nacho Chick Portable,-79.9895835,40.439493,1001 5th Avenue PA 15219
Boggs Mansion,-80.0131455,40.454505,604 North Avenue PA 15212
The Mill Food Co. #114 / Charm Thai Pgh,-79.953228,40.455279,451 Melwood Avenue PA 15213
TapiLab,-79.958736,40.441302,3606 5th Avenue PA 15213
Chaykhana,-80.0333865,40.441653,410 Main Street PA 15220
Scoglio Restaurant ,-80.0831655,40.346604,1580 McLaughlin Run Road PA 15241
Conti's Pizzeria & Pit ,-80.0072505,40.374126,1000 Killarney  Drive PA 15234
Glassport Diner,-79.8922305,40.325139,625 Monongahela Drive PA 15045
Chick-Fil-A #05291,-80.218305,40.517064,2812 Gracy Center  Way PA 15108
Dragon Town ,-80.055936,40.495518,503  Lincoln  Avenue PA 15202
WingStop #2361,-79.927668,40.462218,5810 Penn Avenue PA 15206
Bottoms Up Bar & Grill,-79.875243,40.344849,901 Monroe Avenue PA 15133
Balena Bagels ,-80.0251425,40.365648,3805 Willow  Avenue PA 15234
Cucina Vitale,-80.0641665,40.420755,661 Andersen Drive PA 15220
Indian Curry King ,-80.0568765,40.495887,531 Lincoln  Avenue PA 15202
Lit Cigar Lounge,-79.9132815,40.459023,6525 Hamilton Avenue PA 15206
Dominos#4709,-79.8457905,40.413492,2600  Ardmore  Boulevard PA 15221
Pizza Decasa,-80.192952,40.520997,101 Fern Hollow Road PA 15108
Miku Sushi,-80.055657,40.342455,301 South Hills  Village PA 15241
Pho Ever More / Fantastea Bubble Tea,-79.9463115,40.615524,5316 William Flinn Highway PA 15044
The Smoke-N-Don Bar and Lounge,-79.8273585,40.36131,3087 5th Avenue PA 15132
McDonald's #714,-80.0540145,40.610178,10529 Perry Highway PA 15090
Mondays Brewing Company,-79.9402995,40.426236,563 Greenfield Avenue PA 15207
The Mill Food Co. #103 / Zuppas Delicatessen of Harmar,-79.9532325,40.455288,451 Melwood  Avenue PA 15213
The Mill Food Co. #106 / Street Fries 4 Ever,-79.9532325,40.455288,451 Melwood Avenue PA 15213
Fry Bar,-80.016912,40.453668,1100 Galveston Avenue PA 15233
The Mill Food Co. #111 / Mild 2 Spicy,-79.9532325,40.455288,451 Melwood Avenue PA 15213
Fox's Pizza Den,-79.704693,40.462821,2374 Golden Mile  Highway PA 15239
Gold Ladle,-79.9286175,40.422582,4219 Murray Avenue PA 15217
Shake Shack #1523,-80.175852,40.450509,112 Andrew Drive PA 15275
De Fer Coffee & Tea,-79.999758,40.443552,725 Penn Avenue PA 15222
Local Remedy Brewing,-79.843428,40.518495,531 Allegheny Avenue PA 15139
Charleys Cheesesteaks ,-79.7050215,40.463181,2396 Golden Mile  Highway PA 15239
Segneri's,-80.1663525,40.518405,907 5th Avenue PA 15108
Green Pepper,-79.9230645,40.43412,2020-2022 Murray Avenue PA 15217
Chipotle Mexican Grill #5221,-80.175618,40.450617,116 Andrew Drive PA 15275
